iter	Passed	Remaining
296	92438	218802
297	92685	218338
298	92921	217853
299	93164	217384
300	93383	216859
301	93624	216390
302	93876	215945
303	94119	215483
304	94387	215079
305	94624	214606
306	94855	214118
307	95101	213669
308	95338	213200
309	95629	212853
310	95874	212403
311	96116	211948
312	96332	211438
313	96579	210997
314	96826	210559
315	97071	210117
316	97310	209662
317	97569	209251
318	97901	208998
319	98160	208592
320	98396	208135
321	98628	207670
322	98874	207238
323	99137	206843
324	99434	206517
325	99685	206098
326	99928	205663
327	100222	205333
328	100516	205005
329	100836	204728
330	101174	204487
331	101516	204255
332	102046	204398
333	102421	204230
334	102761	203988
335	103098	203741
336	103401	203427
337	103832	203365
338	104244	203261
339	104617	203081
340	104946	202815
341	105201	202404
342	105444	201973
343	105672	201514
344	105925	201104
345	106165	200670
346	106401	200230
347	106639	199794
348	106879	199365
349	107112	198923
350	107371	198530
351	107622	198123
352	107862	197697
353	108103	197274
354	108339	196842
355	108593	196445
356	108831	196018
357	109161	195758
358	109428	195386
359	109713	195045
360	110048	194795
361	110314	194422
362	110550	193995
363	110789	193577
364	111059	193212
365	111290	192782
366	111536	192377
367	111767	191949
368	112012	191543
369	112259	191144
370	112511	190753
371	112742	190329
372	112971	189900
373	113228	189522
374	113447	189079
375	113730	188744
376	113965	188330
377	114220	187950
378	114504	187618
379	114780	187273
380	115044	186908
381	115357	186625
382	115634	186283
383	116092	186231
384	116439	186000
385	116657	185563
386	116908	185181
387	117144	184774
388	117384	184375
389	117631	183987
390	117862	183575
391	118115	183199
392	118372	182830
393	118598	182413
394	118857	182047
395	119097	181654
396	119345	181272
397	119585	180881
398	119815	180474
399	120072	180108
400	120321	179731
401	120571	179357
402	120845	179019
403	121125	178689
404	121376	178318
405	121614	177928
406	121871	177566
407	122127	177204
408	122371	176824
409	122606	176434
410	122838	176038
411	123083	175663
412	123327	175286
413	123573	174912
414	123805	174521
415	124069	174174
416	124313	173800
417	124565	173437
418	124804	173058
419	125049	172687
420	125295	172318
421	125537	171944
422	125777	171569
423	126025	171204
424	126268	170834
425	126510	170462
426	126747	170084
427	127001	169731
428	127248	169367
429	127503	169015
430	127797	168715
431	128137	168477
432	128370	168096
433	128620	167740
434	128868	167381
435	129101	167003
436	129379	166683
437	129633	166333
438	129859	165947
439	130130	165620
440	130383	165270
441	130636	164921
442	130894	164578
443	131161	164247
444	131413	163897
445	131573	163434
446	131829	163091
447	132084	162747
448	132346	162411
449	132589	162053
450	132842	161708
451	133080	161344
452	133316	160980
453	133554	160618
454	133784	160247
455	134020	159884
456	134267	159534
457	134491	159157
458	134747	158819
459	134944	158413
460	135195	158070
461	135434	157713
462	135679	157365
463	135932	157025
464	136169	156667
465	136398	156302
466	136650	155963
467	136897	155618
468	137132	155260
469	137375	154912
470	137615	154562
471	137843	154198
472	138088	153853
473	138347	153524
474	138597	153186
475	138845	152846
476	139061	152472
477	139324	152149
478	139588	151828
479	139834	151487
480	140088	151155
481	140352	150835
482	140652	150553
483	140903	150219
484	141170	149902
485	141480	149631
486	141769	149338
487	142040	149025
488	142294	148696
489	142542	148361
490	142798	148033
491	143064	147716
492	143321	147391
493	143589	147077
494	143851	146757
495	144095	146419
496	144359	146102
497	144611	145773
498	144829	145410
499	145115	145115
500	145395	144815
501	145654	144494
502	145912	144172
503	146154	143834
504	146405	143506
505	146660	143182
506	146900	142844
507	147146	142511
508	147392	142180
509	147635	141845
510	147885	141518
511	148132	141188
512	148359	140839
513	148591	140497
514	148858	140187
515	149191	139939
516	149571	139734
517	149946	139525
518	150278	139275
519	150602	139018
520	150959	138789
521	151286	138534
522	151602	138268
523	151952	138032
524	152309	137803
525	152655	137564
526	152946	137274
527	153301	137042
528	153575	136736
529	153833	136418
530	154114	136119
531	154366	135795
532	154610	135465
533	154841	135123
534	155090	134798
535	155336	134470
536	155595	134153
537	155831	133817
538	156065	133480
539	156283	133130
540	156518	132795
541	156757	132462
542	156991	132127
543	157345	131892
544	157631	131600
545	157894	131289
546	158150	130972
547	158389	130642
548	158639	130321
549	158877	129990
550	159126	129669
551	159416	129381
552	159651	129049
553	159906	128733
554	160144	128404
555	160428	128112
556	160723	127828
557	160960	127498
558	161219	127187
559	161491	126886
560	161792	126607
561	162110	126342
562	162430	126078
563	162726	125795
564	163032	125520
565	163315	125227
566	163602	124937
567	163893	124651
568	164145	124335
569	164441	124052
570	164682	123728
571	164943	123419
572	165338	123210
573	165575	122883
574	165821	122563
575	166067	122244
576	166316	121927
577	166565	121610
578	166803	121285
579	167019	120945
580	167265	120627
581	167506	120305
582	167761	119994
583	168010	119678
584	168253	119359
585	168475	119025
586	168716	118704
587	168937	118370
588	169159	118038
589	169402	117720
590	169647	117404
591	169881	117080
592	170140	116774
593	170385	116458
594	170633	116145
595	170873	115826
596	171120	115513
597	171339	115181
598	171577	114862
599	171815	114543
600	172046	114220
601	172273	113895
602	172552	113604
603	172836	113316
604	173151	113049
605	173439	112764
606	173728	112480
607	174018	112196
608	174283	111896
609	174568	111609
610	174856	111324
611	175148	111041
612	175424	110749
613	175700	110456
614	175970	110160
615	176258	109875
616	176557	109597
617	176787	109276
618	177023	108959
619	177282	108657
620	177518	108340
621	177759	108027
622	177997	107712
623	178221	107389
624	178460	107076
625	178681	106752
626	178909	106432
627	179149	106120
628	179272	105739
629	179512	105428
630	179754	105118
631	180009	104815
632	180461	104627
633	180717	104326
634	180966	104019
635	181205	103709
636	181431	103390
637	181661	103074
638	181882	102753
639	182106	102434
640	182339	102121
641	182586	101816
642	182828	101508
643	183066	101198
644	183193	100827
645	183430	100517
646	183676	100213
647	183921	99907
648	184081	99557
649	184329	99254
650	184581	98953
651	184812	98642
652	185053	98336
653	185297	98032
654	185531	97722
655	185779	97420
656	186015	97112
657	186237	96797
658	186474	96491
659	186700	96179
660	186965	95886
661	187208	95583
662	187464	95287
663	187736	94999
664	187987	94700
665	188230	94398
666	188473	94095
667	188700	93785
668	188927	93475
669	189200	93188
670	189454	92892
671	189709	92596
672	189954	92295
673	190182	91987
674	190415	91681
675	190654	91378
676	190871	91065
677	191114	90765
678	191315	90444
679	191580	90155
680	191803	89846
681	192067	89556
682	192321	89261
683	192553	88957
684	192801	88660
685	193035	88357
686	193151	88000
687	193377	87694
688	193614	87393
689	193852	87093
690	194088	86791
691	194314	86486
692	194538	86180
693	194778	85882
694	195015	85582
695	195507	85393
696	195781	85110
697	196015	84808
698	196245	84506
699	196546	84234
700	196797	83940
701	197025	83637
702	197314	83360
703	197551	83061
704	197789	82762
705	198029	82465
706	198261	82165
707	198502	81868
708	198744	81572
709	198987	81276
710	199235	80983
711	199481	80689
712	199731	80396
713	199971	80100
714	200199	79799
715	200416	79494
716	200653	79197
717	200900	78905
718	201124	78603
719	201357	78305
720	201596	78010
721	201837	77715
722	202078	77421
723	202301	77120
724	202571	76837
725	202839	76553
726	203086	76262
727	203377	75987
728	203627	75696
729	203870	75404
730	204131	75118
731	204358	74819
732	204588	74522
733	204820	74226
734	205118	73954
735	205385	73670
736	205747	73421
737	206016	73138
738	206242	72840
739	206461	72540
740	206709	72250
741	206954	71960
742	207197	71668
743	207474	71388
744	207705	71093
745	207955	70805
746	208174	70506
747	208434	70221
748	208689	69934
749	208956	69652
750	209251	69378
751	209546	69105
752	209843	68832
753	210318	68618
754	210471	68298
755	210832	68046
756	211090	67760
757	211373	67483
758	211668	67209
759	211932	66926
760	212184	66638
761	212439	66352
762	212675	66060
763	212923	65772
764	213165	65482
765	213403	65191
766	213650	64902
767	213849	64600
768	214079	64307
769	214297	64010
770	214612	63743
771	214890	63465
772	215160	63184
773	215390	62891
774	215624	62600
775	215872	62313
776	216113	62024
777	216356	61736
778	216592	61446
779	216838	61159
780	217081	60871
781	217329	60585
782	217567	60296
783	217812	60009
784	218054	59722
785	218292	59433
786	218525	59143
787	218761	58854
788	218997	58565
789	219246	58280
790	219501	57997
791	219788	57722
792	220068	57445
793	220210	57132
794	220497	56857
795	220795	56585
796	221038	56299
797	221285	56014
798	221531	55729
799	221780	55445
800	222066	55170
801	222310	54884
802	222563	54601
803	222806	54316
804	223060	54033
805	223317	53751
806	223551	53463
807	223795	53179
808	224036	52893
809	224259	52604
810	224496	52317
811	224716	52027
812	224948	51740
813	225400	51504
814	225770	51248
815	226014	50963
816	226296	50688
817	226589	50414
818	226860	50136
819	227125	49856
820	227394	49578
821	227662	49299
822	227906	49015
823	228144	48729
824	228389	48446
825	228651	48166
826	228900	47883
827	229161	47603
828	229441	47327
829	229678	47042
830	229949	46764
831	230284	46499
832	230611	46232
833	230709	45920
834	230995	45645
835	231274	45369
836	231518	45086
837	231753	44801
838	231986	44517
839	232211	44230
840	232453	43947
841	232697	43665
842	232922	43379
843	233118	43088
844	233348	42803
845	233572	42517
846	233804	42233
847	234041	41950
848	234271	41666
849	234496	41381
850	234745	41101
851	234982	40818
852	235217	40535
853	235480	40257
854	235735	39978
855	236011	39702
856	236296	39428
857	236562	39151
858	236830	38874
859	237118	38600
860	237397	38325
861	237648	38045
862	237888	37764
863	238130	37483
864	238382	37204
865	238616	36922
866	238826	36636
867	239084	36358
868	239306	36074
869	239565	35797
870	239798	35515
871	240029	35233
872	240400	34972
873	240665	34695
874	240911	34415
875	241149	34135
876	241398	33856
877	241633	33575
878	241879	33296
879	242126	33017
880	242351	32735
881	242632	32460
882	242857	32179
883	243088	31898
884	243314	31617
885	243450	31324
886	243713	31048
887	243974	30771
888	244282	30500
889	244569	30227
890	244704	29935
891	244950	29657
892	245215	29381
893	245461	29103
894	245723	28827
895	245963	28549
896	246186	28268
897	246433	27991
898	246671	27712
899	246904	27433
900	247150	27156
901	247388	26878
902	247634	26600
903	247882	26323
904	248104	26044
905	248326	25764
906	248555	25485
907	248798	25208
908	249036	24931
909	249250	24651
910	249488	24373
911	249724	24096
912	249969	23819
913	250189	23540
914	250436	23264
915	250678	22987
916	250790	22699
917	251032	22423
918	251211	22141
919	251483	21868
920	251736	21593
921	251977	21316
922	252222	21041
923	252494	20767
924	252771	20495
925	253091	20225
926	253494	19962
927	253804	19691
928	254104	19420
929	254268	19138
930	254621	18871
931	255030	18607
932	255656	18359
933	256042	18092
934	256352	17821
935	256665	17549
936	256977	17278
937	257259	17004
938	257553	16731
939	257882	16460
940	258157	16186
941	258312	15904
942	258646	15633
943	258978	15363
944	259315	15092
945	259773	14828
946	260097	14556
947	260391	14283
948	260714	14011
949	261022	13738
950	261315	13464
951	261583	13189
952	261849	12913
953	262114	12638
954	262391	12363
955	262664	12089
956	262947	11814
957	263187	11538
958	263423	11262
959	263653	10985
960	263770	10704
961	263992	10427
962	264226	10152
963	264476	9876
964	264756	9602
965	264990	9326
966	265205	9050
967	265435	8774
968	265671	8499
969	265882	8223
970	266134	7948
971	266373	7673
972	266627	7398
973	266874	7123
974	267065	6847
975	267308	6573
976	267666	6301
977	268000	6028
978	268314	5755
979	268599	5481
980	268906	5208
981	269240	4935
982	269534	4661
983	269853	4387
984	270369	4117
985	270776	3844
986	271144	3571
987	271504	3297
988	271826	3023
989	272128	2748
990	272383	2473
991	272651	2198
992	272923	1923
993	273201	1649
994	273454	1374
995	273723	1099
996	273969	824
997	274233	549
998	274471	274
999	274740	0
